name,guid,unknown
ItemID.HeroItem.Sylvie_Weapon_3,528,0
ItemID.HeroItem.Sylvie_Weapon_4,529,0
ItemID.HeroItem.Tariq_CC_Back,530,0
ItemID.HeroItem.Tariq_CC_Feet,531,0
ItemID.HeroItem.Tariq_CC_Finger,532,0
ItemID.HeroItem.Tariq_CC_Head,533,0
ItemID.HeroItem.Tariq_CC_Legs,534,0
ItemID.HeroItem.Tariq_CC_Shoulders,535,0
ItemID.HeroItem.Tariq_ES_Chest,536,0
ItemID.HeroItem.Tariq_ES_Finger,537,0
ItemID.HeroItem.Tariq_ES_Hands,538,0
ItemID.HeroItem.Tariq_ES_Head,539,0
ItemID.HeroItem.Tariq_ES_Neck,540,0
ItemID.HeroItem.Tariq_ES_Wrists,541,0
ItemID.HeroItem.Tariq_MF_Back,542,0
ItemID.HeroItem.Tariq_MF_Chest,543,0
ItemID.HeroItem.Tariq_MF_Finger,544,0
ItemID.HeroItem.Tariq_MF_Hands,545,0
ItemID.HeroItem.Tariq_MF_Head,546,0
ItemID.HeroItem.Tariq_MF_Legs,547,0
ItemID.HeroItem.Tariq_SA_Feet,548,0
ItemID.HeroItem.Tariq_SA_Finger,549,0
ItemID.HeroItem.Tariq_SA_Head,550,0
ItemID.HeroItem.Tariq_SA_Neck,551,0
ItemID.HeroItem.Tariq_SA_Shoulders,552,0
ItemID.HeroItem.Tariq_SA_Wrists,553,0
ItemID.HeroItem.Tariq_SF_Finger,554,0
ItemID.HeroItem.Tariq_SF_Hands,555,0
ItemID.HeroItem.Tariq_SF_Legs,556,0
ItemID.HeroItem.Tariq_SF_Neck,557,0
ItemID.HeroItem.Tariq_SF_Shoulders,558,0
ItemID.HeroItem.Tariq_SF_Wrists,559,0
ItemID.HeroItem.Tariq_ST_Back,560,0
ItemID.HeroItem.Tariq_ST_Chest,561,0
ItemID.HeroItem.Tariq_ST_Finger,562,0
ItemID.HeroItem.Tariq_ST_Hands,563,0
ItemID.HeroItem.Tariq_ST_Head,564,0
ItemID.HeroItem.Tariq_ST_Neck,565,0
ItemID.HeroItem.Tariq_SW_Chest,566,0
ItemID.HeroItem.Tariq_SW_Feet,567,0
ItemID.HeroItem.Tariq_SW_Finger,568,0
ItemID.HeroItem.Tariq_SW_Neck,569,0
ItemID.HeroItem.Tariq_SW_Shoulders,570,0
ItemID.HeroItem.Tariq_SW_Wrists,571,0
ItemID.HeroItem.Tariq_TW_Back,572,0
ItemID.HeroItem.Tariq_TW_Feet,573,0
ItemID.HeroItem.Tariq_TW_Finger,574,0
ItemID.HeroItem.Tariq_TW_Hands,575,0
ItemID.HeroItem.Tariq_TW_Legs,576,0
ItemID.HeroItem.Tariq_TW_Shoulders,577,0
ItemID.HeroItem.Tariq_Weapon_1,578,0
ItemID.HeroItem.Tariq_Weapon_2,579,0
ItemID.HeroItem.Tariq_Weapon_3,580,0
ItemID.HeroItem.Tariq_Weapon_4,581,0
ItemID.HeroItem.Vigour_CC_Back,582,0
ItemID.HeroItem.Vigour_CC_Feet,583,0
ItemID.HeroItem.Vigour_CC_Finger,584,0
ItemID.HeroItem.Vigour_CC_Head,585,0
ItemID.HeroItem.Vigour_CC_Legs,586,0
ItemID.HeroItem.Vigour_CC_Shoulders,587,0
ItemID.HeroItem.Vigour_ES_Chest,588,0
ItemID.HeroItem.Vigour_ES_Finger,589,0
ItemID.HeroItem.Vigour_ES_Hands,590,0
ItemID.HeroItem.Vigour_ES_Head,591,0
ItemID.HeroItem.Vigour_ES_Neck,592,0
ItemID.HeroItem.Vigour_ES_Wrists,593,0
ItemID.HeroItem.Vigour_MF_Back,594,0
ItemID.HeroItem.Vigour_MF_Chest,595,0
ItemID.HeroItem.Vigour_MF_Finger,596,0
ItemID.HeroItem.Vigour_MF_Hands,597,0
ItemID.HeroItem.Vigour_MF_Head,598,0
ItemID.HeroItem.Vigour_MF_Legs,599,0
ItemID.HeroItem.Vigour_SA_Feet,600,0
ItemID.HeroItem.Vigour_SA_Finger,601,0
ItemID.HeroItem.Vigour_SA_Head,602,0
ItemID.HeroItem.Vigour_SA_Neck,603,0
ItemID.HeroItem.Vigour_SA_Shoulders,604,0
ItemID.HeroItem.Vigour_SA_Wrists,605,0
ItemID.HeroItem.Vigour_SF_Finger,606,0
ItemID.HeroItem.Vigour_SF_Hands,607,0
ItemID.HeroItem.Vigour_SF_Legs,608,0
ItemID.HeroItem.Vigour_SF_Neck,609,0
ItemID.HeroItem.Vigour_SF_Shoulders,610,0
ItemID.HeroItem.Vigour_SF_Wrists,611,0
ItemID.HeroItem.Vigour_ST_Back,612,0
ItemID.HeroItem.Vigour_ST_Chest,613,0
ItemID.HeroItem.Vigour_ST_Finger,614,0
ItemID.HeroItem.Vigour_ST_Hands,615,0
ItemID.HeroItem.Vigour_ST_Head,616,0
ItemID.HeroItem.Vigour_ST_Neck,617,0
ItemID.HeroItem.Vigour_SW_Chest,618,0
ItemID.HeroItem.Vigour_SW_Feet,619,0
ItemID.HeroItem.Vigour_SW_Finger,620,0
ItemID.HeroItem.Vigour_SW_Neck,621,0
ItemID.HeroItem.Vigour_SW_Shoulders,622,0
ItemID.HeroItem.Vigour_SW_Wrists,623,0
ItemID.HeroItem.Vigour_TW_Back,624,0
ItemID.HeroItem.Vigour_TW_Feet,625,0
ItemID.HeroItem.Vigour_TW_Finger,626,0
ItemID.HeroItem.Vigour_TW_Hands,627,0
ItemID.HeroItem.Vigour_TW_Legs,628,0
ItemID.HeroItem.Vigour_TW_Shoulders,629,0
ItemID.HeroItem.Vigour_Weapon_1,630,0
ItemID.HeroItem.Vigour_Weapon_2,631,0
ItemID.HeroItem.Vigour_Weapon_3,632,0
ItemID.HeroItem.Vigour_Weapon_4,633,0
ItemID.HeroItem.WaistArdeosDefault_1,634,0
ItemID.HeroItem.WaistBowguyDefault_1,635,0
ItemID.HeroItem.WaistGundeDefault_1,636,0
ItemID.HeroItem.WaistHelenaDefault_1,637,0
ItemID.HeroItem.WaistMaraDefault_1,638,0
ItemID.HeroItem.WaistMeikoDefault_1,639,0
ItemID.HeroItem.WaistRimeDefault_1,640,0
ItemID.HeroItem.WaistSylvieDefault_1,641,0
ItemID.HeroItem.WaistTariqDefault_1,642,0
ItemID.HeroItem.WaistVigourDefault_1,643,0
ItemID.HeroSkin,644,0
ItemID.HeroSkin.Warmaster_Default_Black_Back,645,0
ItemID.HeroSkin.Warmaster_Default_Black_Chest,646,0
ItemID.HeroSkin.Warmaster_Default_Black_Feet,647,0
ItemID.HeroSkin.Warmaster_Default_Black_Hands,648,0
ItemID.HeroSkin.Warmaster_Default_Black_Shoulders,649,0
ItemID.HeroSkin.Warmaster_Default_Black_Waist,650,0
ItemID.HeroSkin.Warmaster_Default_Green_Back,651,0
ItemID.HeroSkin.Warmaster_Default_Green_Chest,652,0
ItemID.HeroSkin.Warmaster_Default_Green_Feet,653,0
ItemID.HeroSkin.Warmaster_Default_Green_Hands,654,0
ItemID.HeroSkin.Warmaster_Default_Green_Shoulders,655,0
ItemID.HeroSkin.Warmaster_Default_Green_Waist,656,0
ItemID.HeroSkin.Warmaster_Default_White_Back,657,0
ItemID.HeroSkin.Warmaster_Default_White_Chest,658,0
ItemID.HeroSkin.Warmaster_Default_White_Feet,659,0
ItemID.HeroSkin.Warmaster_Default_White_Hands,660,0
ItemID.HeroSkin.Warmaster_Default_White_Shoulders,661,0
ItemID.HeroSkin.Warmaster_Default_White_Waist,662,0
ItemID.Mount,663,0
ItemID.Mount.CatBeta,664,0
ItemID.Mount.CatPanther,665,0
ItemID.Mount.CatZombie,666,0
ItemID.Mount.DefaultHorse,667,0
ItemID.Mount.HorseNight,668,0
ItemID.Mount.RatBrown,669,0
ItemID.Mount.RatBrownBarrel,670,0
ItemID.Mount.TestHorse1,671,0
ItemID.Mount.TestHorse2,672,0
ItemID.Mount.TestHorse3,673,0
ItemID.Mount.TestHorse4,674,0
ItemID.SetBonus,675,0
ItemID.SetBonus.SetA_Percentage_HDT,676,0
ItemID.SetBonus.SetA_Proc_Agility,677,0
ItemID.SetBonus.SetA_Proc_Intellect,678,0
ItemID.SetBonus.SetA_Proc_Strength,679,0
ItemID.SetBonus.SetB_Percentage_HDT,680,0
ItemID.SetBonus.SetB_Proc_HDT,681,0
ItemID.SetBonus.SetC_Percentage_D,682,0
ItemID.SetBonus.SetC_Percentage_H,683,0
ItemID.SetBonus.SetC_Percentage_T,684,0
ItemID.SetBonus.SetC_Proc_Agility,685,0
ItemID.SetBonus.SetC_Proc_Intellect,686,0
ItemID.SetBonus.SetC_Proc_Strength,687,0
ItemID.SetBonus.SetD_Percentage_HD,688,0
ItemID.SetBonus.SetD_Percentage_T,689,0
ItemID.SetBonus.SetD_Proc_Agility,690,0
ItemID.SetBonus.SetD_Proc_Intellect,691,0
ItemID.SetBonus.SetD_Proc_Strength,692,0
ItemID.VisualCollection,693,0
ItemID.VisualCollection.Warmaster,694,0
ItemID.VisualCollection.Warmaster.Default,695,0
ItemID.VisualCollection.Warmaster.Plate,696,0
ItemID.VisualCollection.Warmaster.TrimLeaderboard,697,0
ItemID.VisualCollection.Firemage,698,0
ItemID.VisualCollection.Firemage.Default,699,0
ItemID.VisualCollection.Grim,700,0
ItemID.VisualCollection.Grim.Default,701,0
ItemID.VisualCollection.Ink,702,0
ItemID.VisualCollection.Ink.Default,703,0
ItemID.VisualCollection.Mara,704,0
ItemID.VisualCollection.Mara.Default,705,0
ItemID.VisualCollection.Meiko,706,0
ItemID.VisualCollection.Meiko.Default,707,0
ItemID.VisualCollection.Mosse,708,0
ItemID.VisualCollection.Mosse.Default,709,0
ItemID.VisualCollection.Rime,710,0
ItemID.VisualCollection.Rime.Default,711,0
ItemID.VisualCollection.Vigor,712,0
ItemID.VisualCollection.Vigor.Default,713,0
ItemID.VisualCollection.Warmaster.FkPlate,714,0
ItemID.VisualCollection.Warmaster.Hellfire,715,0
ItemID.VisualCollection.Mosse.PetalMetal,716,0
ItemID.HeroItem.Ardeos_CA_Back,717,0
ItemID.HeroItem.Ardeos_CA_Chest,718,0
ItemID.HeroItem.Ardeos_CA_Feet,719,0
ItemID.HeroItem.Ardeos_CA_Hands,720,0
ItemID.HeroItem.Ardeos_CA_Head,721,0
ItemID.HeroItem.Ardeos_CA_Legs,722,0
ItemID.HeroItem.Ardeos_CA_Necklace,723,0
ItemID.HeroItem.Ardeos_CA_Ring,724,0
ItemID.HeroItem.Ardeos_CA_Shoulders,725,0
ItemID.HeroItem.Ardeos_CC_Ring,726,0
ItemID.HeroItem.Ardeos_DR_Chest,727,0
ItemID.HeroItem.Ardeos_DR_Feet,728,0
ItemID.HeroItem.Ardeos_DR_Hands,729,0
ItemID.HeroItem.Ardeos_DR_Head,730,0
ItemID.HeroItem.Ardeos_DR_Legs,731,0
ItemID.HeroItem.Ardeos_DR_Necklace,732,0
ItemID.HeroItem.Ardeos_DR_Ring,733,0
ItemID.HeroItem.Ardeos_DR_Shoulders,734,0
ItemID.HeroItem.Ardeos_DR_Wrists,735,0
ItemID.HeroItem.Ardeos_ES_Ring,736,0
ItemID.HeroItem.Ardeos_MF_Ring,737,0
ItemID.HeroItem.Ardeos_SA_Ring,738,0
ItemID.HeroItem.Ardeos_SetA_Chest,739,0
ItemID.HeroItem.Ardeos_SetA_Hands,740,0
ItemID.HeroItem.Ardeos_SetA_Head,741,0
ItemID.HeroItem.Ardeos_SetA_Leg,742,0
ItemID.HeroItem.Ardeos_SetA_Necklace,743,0
ItemID.HeroItem.Ardeos_SetA_Ring,744,0
ItemID.HeroItem.Ardeos_SetA_Shoulders,745,0
ItemID.HeroItem.Ardeos_SetA_Wrists,746,0
ItemID.HeroItem.Ardeos_SetB_Hands,747,0
ItemID.HeroItem.Ardeos_SetB_Head,748,0
ItemID.HeroItem.Ardeos_SetB_Legs,749,0
ItemID.HeroItem.Ardeos_SetB_Necklace,750,0
ItemID.HeroItem.Ardeos_SetB_Ring,751,0
ItemID.HeroItem.Ardeos_SetB_Wrists,752,0
ItemID.HeroItem.Ardeos_SetC_Chest,753,0
ItemID.HeroItem.Ardeos_SetC_Hands,754,0
ItemID.HeroItem.Ardeos_SetC_Head,755,0
ItemID.HeroItem.Ardeos_SetC_Necklace,756,0
ItemID.HeroItem.Ardeos_SetC_Ring,757,0
ItemID.HeroItem.Ardeos_SetC_Shoulders,758,0
ItemID.HeroItem.Ardeos_SetC_Wrists,759,0
ItemID.HeroItem.Ardeos_SetD_Hands,760,0
ItemID.HeroItem.Ardeos_SetD_Legs,761,0
ItemID.HeroItem.Ardeos_SetD_Necklace,762,0
ItemID.HeroItem.Ardeos_SetD_Ring,763,0
ItemID.HeroItem.Ardeos_SetD_Shoulders,764,0
ItemID.HeroItem.Ardeos_SetD_Wrists,765,0
ItemID.HeroItem.Ardeos_SF_Ring,766,0
ItemID.HeroItem.Ardeos_ST_Ring,767,0
ItemID.HeroItem.Ardeos_SW_Ring,768,0
ItemID.HeroItem.Ardeos_TW_Ring,769,0
ItemID.HeroItem.Ardeos_VV_Chest,770,0
ItemID.HeroItem.Ardeos_VV_Feet,771,0
ItemID.HeroItem.Ardeos_VV_Hands,772,0
ItemID.HeroItem.Ardeos_VV_Head,773,0
ItemID.HeroItem.Ardeos_VV_Legs,774,0
ItemID.HeroItem.Ardeos_VV_Necklace,775,0
ItemID.HeroItem.Ardeos_VV_Ring,776,0
ItemID.HeroItem.Ardeos_VV_Shoulders,777,0
ItemID.HeroItem.Ardeos_VV_Wrists,778,0
ItemID.HeroItem.Ardeos_WT_Back,779,0
ItemID.HeroItem.Ardeos_WT_Chest,780,0
ItemID.HeroItem.Ardeos_WT_Feet,781,0
ItemID.HeroItem.Ardeos_WT_Hands,782,0
ItemID.HeroItem.Ardeos_WT_Head,783,0
ItemID.HeroItem.Ardeos_WT_Legs,784,0
ItemID.HeroItem.Ardeos_WT_Necklace,785,0
ItemID.HeroItem.Ardeos_WT_Ring,786,0
ItemID.HeroItem.Ardeos_WT_Shoulders,787,0
ItemID.HeroItem.Ardoes_SetB_Chest,788,0
ItemID.HeroItem.Ardoes_SetB_Shoulders,789,0
ItemID.HeroItem.Ardoes_SetC_Legs,790,0
ItemID.HeroItem.Ardoes_SetD_Chest,791,0
ItemID.HeroItem.Ardoes_SetD_Head,792,0
ItemID.HeroItem.Bowguy_CA_Chest,793,0
ItemID.HeroItem.Bowguy_CA_Feet,794,0
ItemID.HeroItem.Bowguy_CA_Hands,795,0
ItemID.HeroItem.Bowguy_CA_Head,796,0
ItemID.HeroItem.Bowguy_CA_Legs,797,0
ItemID.HeroItem.Bowguy_CA_Necklace,798,0
ItemID.HeroItem.Bowguy_CA_Ring,799,0
ItemID.HeroItem.Bowguy_CA_Shoulders,800,0
ItemID.HeroItem.Bowguy_CA_Wrists,801,0
ItemID.HeroItem.BowGuy_CC_Ring,802,0
ItemID.HeroItem.Bowguy_DR_Chest,803,0
ItemID.HeroItem.Bowguy_DR_Feet,804,0
ItemID.HeroItem.Bowguy_DR_Hands,805,0
ItemID.HeroItem.Bowguy_DR_Head,806,0
ItemID.HeroItem.Bowguy_DR_Legs,807,0
ItemID.HeroItem.Bowguy_DR_Necklace,808,0
ItemID.HeroItem.Bowguy_DR_Ring,809,0
ItemID.HeroItem.Bowguy_DR_Shoulders,810,0
ItemID.HeroItem.Bowguy_DR_Wrists,811,0
ItemID.HeroItem.BowGuy_ES_Ring,812,0
ItemID.HeroItem.BowGuy_MF_Ring,813,0
ItemID.HeroItem.BowGuy_SA_Ring,814,0
ItemID.HeroItem.Bowguy_SetA_Chest,815,0
ItemID.HeroItem.Bowguy_SetA_Hands,816,0
ItemID.HeroItem.Bowguy_SetA_Head,817,0
ItemID.HeroItem.Bowguy_SetA_Legs,818,0
ItemID.HeroItem.Bowguy_SetA_Necklace,819,0
ItemID.HeroItem.Bowguy_SetA_Ring,820,0
ItemID.HeroItem.Bowguy_SetA_Shoulders,821,0
ItemID.HeroItem.Bowguy_SetA_Wrists,822,0
ItemID.HeroItem.Bowguy_SetB_Chest,823,0
ItemID.HeroItem.Bowguy_SetB_Hands,824,0
ItemID.HeroItem.Bowguy_SetB_Head,825,0
ItemID.HeroItem.Bowguy_SetB_Legs,826,0
ItemID.HeroItem.Bowguy_SetB_Necklace,827,0
ItemID.HeroItem.Bowguy_SetB_Ring,828,0
ItemID.HeroItem.Bowguy_SetB_Shoulders,829,0
ItemID.HeroItem.Bowguy_SetB_Wrists,830,0
ItemID.HeroItem.Bowguy_SetC_Chest,831,0
ItemID.HeroItem.Bowguy_SetC_Hands,832,0
ItemID.HeroItem.Bowguy_SetC_Head,833,0
ItemID.HeroItem.Bowguy_SetC_Legs,834,0
ItemID.HeroItem.Bowguy_SetC_Necklace,835,0
ItemID.HeroItem.Bowguy_SetC_Ring,836,0
ItemID.HeroItem.Bowguy_SetC_Shoulders,837,0
ItemID.HeroItem.Bowguy_SetC_Wrists,838,0
ItemID.HeroItem.Bowguy_SetD_Chest,839,0
ItemID.HeroItem.Bowguy_SetD_Hands,840,0
ItemID.HeroItem.Bowguy_SetD_Head,841,0
ItemID.HeroItem.Bowguy_SetD_Legs,842,0
ItemID.HeroItem.Bowguy_SetD_Necklace,843,0
ItemID.HeroItem.Bowguy_SetD_Ring,844,0
ItemID.HeroItem.Bowguy_SetD_Shoulders,845,0
ItemID.HeroItem.Bowguy_SetD_Wrists,846,0
ItemID.HeroItem.BowGuy_SF_Ring,847,0
ItemID.HeroItem.BowGuy_ST_Ring,848,0
ItemID.HeroItem.BowGuy_SW_Ring,849,0
ItemID.HeroItem.BowGuy_TW_Ring,850,0
ItemID.HeroItem.Bowguy_VV_Chest,851,0
ItemID.HeroItem.Bowguy_VV_Feet,852,0
ItemID.HeroItem.Bowguy_VV_Hands,853,0
ItemID.HeroItem.Bowguy_VV_Head,854,0
ItemID.HeroItem.Bowguy_VV_Legs,855,0
ItemID.HeroItem.Bowguy_VV_Necklace,856,0
ItemID.HeroItem.Bowguy_VV_Ring,857,0
ItemID.HeroItem.Bowguy_VV_Shoulders,858,0
ItemID.HeroItem.Bowguy_VV_Wrists,859,0
ItemID.HeroItem.Bowguy_WT_Chest,860,0
ItemID.HeroItem.Bowguy_WT_Feet,861,0
ItemID.HeroItem.Bowguy_WT_Hands,862,0
ItemID.HeroItem.Bowguy_WT_Head,863,0
ItemID.HeroItem.Bowguy_WT_Legs,864,0
ItemID.HeroItem.Bowguy_WT_Necklace,865,0
ItemID.HeroItem.Bowguy_WT_Ring,866,0
ItemID.HeroItem.Bowguy_WT_Shoulders,867,0
ItemID.HeroItem.Bowguy_WT_Wrists,868,0
ItemID.HeroItem.Gunde_CA_Chest,869,0
ItemID.HeroItem.Gunde_CA_Feet,870,0
ItemID.HeroItem.Gunde_CA_Hands,871,0
ItemID.HeroItem.Gunde_CA_Head,872,0
ItemID.HeroItem.Gunde_CA_Legs,873,0
ItemID.HeroItem.Gunde_CA_Necklace,874,0
ItemID.HeroItem.Gunde_CA_Ring,875,0
ItemID.HeroItem.Gunde_CA_Shoulders,876,0
ItemID.HeroItem.Gunde_CA_Wrists,877,0
ItemID.HeroItem.Gunde_CC_Ring,878,0
ItemID.HeroItem.Gunde_DR_Back,879,0
ItemID.HeroItem.Gunde_DR_Chest,880,0
ItemID.HeroItem.Gunde_DR_Feet,881,0
ItemID.HeroItem.Gunde_DR_Hands,882,0
ItemID.HeroItem.Gunde_DR_Head,883,0
ItemID.HeroItem.Gunde_DR_Legs,884,0
ItemID.HeroItem.Gunde_DR_Necklace,885,0
ItemID.HeroItem.Gunde_DR_Ring,886,0
ItemID.HeroItem.Gunde_DR_Shoulders,887,0
ItemID.HeroItem.Gunde_ES_Ring,888,0
ItemID.HeroItem.Gunde_MF_Ring,889,0
ItemID.HeroItem.Gunde_SA_Ring,890,0
ItemID.HeroItem.Gunde_SetA_Chest,891,0
ItemID.HeroItem.Gunde_SetA_Hands,892,0
ItemID.HeroItem.Gunde_SetA_Head,893,0
ItemID.HeroItem.Gunde_SetA_Legs,894,0
ItemID.HeroItem.Gunde_SetA_Necklace,895,0
ItemID.HeroItem.Gunde_SetA_Ring,896,0
ItemID.HeroItem.Gunde_SetA_Shoulders,897,0
ItemID.HeroItem.Gunde_SetA_Wrists,898,0
ItemID.HeroItem.Gunde_SetB_Chest,899,0
ItemID.HeroItem.Gunde_SetB_Hands,900,0
ItemID.HeroItem.Gunde_SetB_Head,901,0
ItemID.HeroItem.Gunde_SetB_Legs,902,0
ItemID.HeroItem.Gunde_SetB_Necklace,903,0
ItemID.HeroItem.Gunde_SetB_Ring,904,0
ItemID.HeroItem.Gunde_SetB_Shoulders,905,0
ItemID.HeroItem.Gunde_SetB_Wrists,906,0
ItemID.HeroItem.Gunde_SetC_Chest,907,0
ItemID.HeroItem.Gunde_SetC_Hands,908,0
ItemID.HeroItem.Gunde_SetC_Head,909,0
ItemID.HeroItem.Gunde_SetC_Legs,910,0
ItemID.HeroItem.Gunde_SetC_Necklace,911,0
ItemID.HeroItem.Gunde_SetC_Ring,912,0
ItemID.HeroItem.Gunde_SetC_Shoulders,913,0
ItemID.HeroItem.Gunde_SetC_Wrists,914,0
ItemID.HeroItem.Gunde_SetD_Chest,915,0
ItemID.HeroItem.Gunde_SetD_Hands,916,0
ItemID.HeroItem.Gunde_SetD_Head,917,0
ItemID.HeroItem.Gunde_SetD_Legs,918,0
ItemID.HeroItem.Gunde_SetD_Necklace,919,0
ItemID.HeroItem.Gunde_SetD_Ring,920,0
ItemID.HeroItem.Gunde_SetD_Shoulders,921,0
ItemID.HeroItem.Gunde_SetD_Wrists,922,0
ItemID.HeroItem.Gunde_SF_Ring,923,0
ItemID.HeroItem.Gunde_ST_Ring,924,0
ItemID.HeroItem.Gunde_SW_Ring,925,0
ItemID.HeroItem.Gunde_TW_Ring,926,0
ItemID.HeroItem.Gunde_VV_Back,927,0
ItemID.HeroItem.Gunde_VV_Chest,928,0
ItemID.HeroItem.Gunde_VV_Feet,929,0
ItemID.HeroItem.Gunde_VV_Hands,930,0
ItemID.HeroItem.Gunde_VV_Head,931,0
ItemID.HeroItem.Gunde_VV_Legs,932,0
ItemID.HeroItem.Gunde_VV_Necklace,933,0
ItemID.HeroItem.Gunde_VV_Ring,934,0
ItemID.HeroItem.Gunde_VV_Shoulders,935,0
ItemID.HeroItem.Gunde_WT_Chest,936,0
ItemID.HeroItem.Gunde_WT_Feet,937,0
ItemID.HeroItem.Gunde_WT_Hands,938,0
ItemID.HeroItem.Gunde_WT_Head,939,0
ItemID.HeroItem.Gunde_WT_Legs,940,0
ItemID.HeroItem.Gunde_WT_Necklace,941,0
ItemID.HeroItem.Gunde_WT_Ring,942,0
ItemID.HeroItem.Gunde_WT_Shoulders,943,0
ItemID.HeroItem.Gunde_WT_Wrists,944,0
ItemID.HeroItem.Helena_CA_Chest,945,0
ItemID.HeroItem.Helena_CA_Feet,946,0
ItemID.HeroItem.Helena_CA_Hands,947,0
ItemID.HeroItem.Helena_CA_Head,948,0
ItemID.HeroItem.Helena_CA_Legs,949,0
ItemID.HeroItem.Helena_CA_Necklace,950,0
ItemID.HeroItem.Helena_CA_Ring,951,0
ItemID.HeroItem.Helena_CA_Shoulders,952,0
ItemID.HeroItem.Helena_CA_Wrists,953,0
ItemID.HeroItem.Helena_CC_Ring,954,0
ItemID.HeroItem.Helena_DR_Chest,955,0
ItemID.HeroItem.Helena_DR_Feet,956,0
ItemID.HeroItem.Helena_DR_Hands,957,0
ItemID.HeroItem.Helena_DR_Head,958,0
ItemID.HeroItem.Helena_DR_Legs,959,0
ItemID.HeroItem.Helena_DR_Necklace,960,0
ItemID.HeroItem.Helena_DR_Ring,961,0
ItemID.HeroItem.Helena_DR_Shoulders,962,0
ItemID.HeroItem.Helena_DR_Wrists,963,0
ItemID.HeroItem.Helena_ES_Ring,964,0
ItemID.HeroItem.Helena_MF_Ring,965,0
ItemID.HeroItem.Helena_SA_Ring,966,0
ItemID.HeroItem.Helena_SeC_Head,967,0
ItemID.HeroItem.Helena_SetA_Chest,968,0
ItemID.HeroItem.Helena_SetA_Hands,969,0
ItemID.HeroItem.Helena_SetA_Head,970,0
ItemID.HeroItem.Helena_SetA_Legs,971,0
ItemID.HeroItem.Helena_SetA_Necklace,972,0
ItemID.HeroItem.Helena_SetA_Ring,973,0
ItemID.HeroItem.Helena_SetA_Shoulders,974,0
ItemID.HeroItem.Helena_SetA_Wrists,975,0
ItemID.HeroItem.Helena_SetB_Chest,976,0
ItemID.HeroItem.Helena_SetB_Hands,977,0
ItemID.HeroItem.Helena_SetB_Head,978,0
ItemID.HeroItem.Helena_SetB_Legs,979,0
ItemID.HeroItem.Helena_SetB_Necklace,980,0
ItemID.HeroItem.Helena_SetB_Ring,981,0
ItemID.HeroItem.Helena_SetB_Shoulders,982,0
ItemID.HeroItem.Helena_SetB_Wrists,983,0
ItemID.HeroItem.Helena_SetC_Chest,984,0
ItemID.HeroItem.Helena_SetC_Hands,985,0
ItemID.HeroItem.Helena_SetC_Legs,986,0
ItemID.HeroItem.Helena_SetC_Necklace,987,0
ItemID.HeroItem.Helena_SetC_Ring,988,0
ItemID.HeroItem.Helena_SetC_Shoulders,989,0
ItemID.HeroItem.Helena_SetC_Wrists,990,0
ItemID.HeroItem.Helena_SetD_Chest,991,0
ItemID.HeroItem.Helena_SetD_Hands,992,0
ItemID.HeroItem.Helena_SetD_Head,993,0
ItemID.HeroItem.Helena_SetD_Legs,994,0
ItemID.HeroItem.Helena_SetD_Necklace,995,0
ItemID.HeroItem.Helena_SetD_Ring,996,0
ItemID.HeroItem.Helena_SetD_Shoulders,997,0
ItemID.HeroItem.Helena_SetD_Wrists,998,0
ItemID.HeroItem.Helena_SF_Ring,999,0
ItemID.HeroItem.Helena_ST_Ring,1000,0
ItemID.HeroItem.Helena_SW_Ring,1001,0
ItemID.HeroItem.Helena_TW_Ring,1002,0
ItemID.HeroItem.Helena_VV_Back,1003,0
ItemID.HeroItem.Helena_VV_Chest,1004,0
ItemID.HeroItem.Helena_VV_Feet,1005,0
ItemID.HeroItem.Helena_VV_Hands,1006,0
ItemID.HeroItem.Helena_VV_Head,1007,0
ItemID.HeroItem.Helena_VV_Legs,1008,0
ItemID.HeroItem.Helena_VV_Necklace,1009,0
ItemID.HeroItem.Helena_VV_Ring,1010,0
ItemID.HeroItem.Helena_VV_Shoulders,1011,0
ItemID.HeroItem.Helena_WT_Back,1012,0
ItemID.HeroItem.Helena_WT_Chest,1013,0
ItemID.HeroItem.Helena_WT_Feet,1014,0
ItemID.HeroItem.Helena_WT_Hands,1015,0
ItemID.HeroItem.Helena_WT_Head,1016,0
ItemID.HeroItem.Helena_WT_Legs,1017,0
ItemID.HeroItem.Helena_WT_Necklace,1018,0
ItemID.HeroItem.Helena_WT_Ring,1019,0
ItemID.HeroItem.Helena_WT_Shoulders,1020,0
ItemID.HeroItem.Mara_CA_Chest,1021,0
ItemID.HeroItem.Mara_CA_Feet,1022,0
ItemID.HeroItem.Mara_CA_Hands,1023,0
ItemID.HeroItem.Mara_CA_Head,1024,0
ItemID.HeroItem.Mara_CA_Legs,1025,0
ItemID.HeroItem.Mara_CA_Necklace,1026,0
ItemID.HeroItem.Mara_CA_Ring,1027,0
ItemID.HeroItem.Mara_CA_Shoulders,1028,0
ItemID.HeroItem.Mara_CA_Wrists,1029,0
ItemID.HeroItem.Mara_CC_Ring,1030,0
ItemID.HeroItem.Mara_DR_Back,1031,0
ItemID.HeroItem.Mara_DR_Chest,1032,0
ItemID.HeroItem.Mara_DR_Feet,1033,0
ItemID.HeroItem.Mara_DR_Hands,1034,0
ItemID.HeroItem.Mara_DR_Head,1035,0
ItemID.HeroItem.Mara_DR_Legs,1036,0
ItemID.HeroItem.Mara_DR_Necklace,1037,0
