name,value
Mosse.PinkButterfly.Double.Talent.IncreasedHotDuration.AdditionalSeconds, 9.0
Mosse.PinkButterfly.Double.Talent.IncreasedCriticalStrikeChance, 0.50
Mosse.PinkButterfly.Double.Talent.MaxHealthIncreaseOnCrit.MaxHealthScaler, 1.10
Mosse.SharedHealthBuff.Duration, 12.0			; Spirit Ability
Mosse.SharedHealthBuff.SyncInterval, 1.5
Mosse.SharedHealthBuff.SpiritCost, 100.0
Mosse.SharedHealthBuff.NumOfTurrets, 6.0
Mosse.YellowButterflies.PlantAbilityPPM, 3.00
Mosse.YellowButterflies.IntellectCoefficient, 0.16
Mosse.YellowButterflies.Spread, 0.1
Mosse.YellowButterflies.TickInterval, 2.0
Mosse.YellowButterflies.Duration, 20.0
Mosse.YellowButterflies.Talent.MoveToLowestHealth.IncreasedCriticalChance, 0.20  ;flat added crit percent
Mosse.PlacedAoeBuff.Radius, 800
Mosse.PlacedAoeBuff.MaxRangeHorizontal, 3000
Mosse.PlacedAoeBuff.MaxRangeUp, 1500
Mosse.PlacedAoeBuff.MaxRangeDown, 2000
Mosse.PlacedAoeBuff.Cooldown, 120.0
Mosse.PlacedAoeBuff.Duration, 15.0
Mosse.PlacedAoeBuff.ManaCost, 117.0
Mosse.PlacedAoeBuff.Buff.IncomingDamageScale, 0.75 ; 20% less incoming damage 	; old
Mosse.PlacedAoeBuff.Buff.IncomingHealMultiplier, 1.40
Mosse.PlacedAoeBuff.Talent.ReducedCooldownDespawn.ProjectileTurret.ReductionInSeconds, 1.0
Mosse.PlacedAoeBuff.Talent.ReducedCooldownDespawn.HealingAoeTotem.ReductionInSeconds, 2.0
Mosse.PlacedAoeBuff.Talent.ReducedCooldownDespawn.DurationalAoeHealPlacement.ReductionInSeconds, 3.0
Mosse.PlacedAoeBuff.Talent.IncreasedDamageReduction.DamageReductionMultiplier, 0.1
Mosse.PlacedAoeBuff.Talent.HealingTotem.IncreasedCritChance, 0.3
Mosse.InstantSelfEscapeBuff.ExistingThreatMultiplier, 0.5 ; multiplies all current threat by this number (0.5 = halves it)
Mosse.InstantSelfEscapeBuff.Buff.Duration, 6.0
Mosse.InstantSelfEscapeBuff.Buff.MoveSpeedScaler, 1.5 ; 50% extra move speed 
Mosse.InstantSelfEscapeBuff.Cooldown, 30.0
Mosse.InstantSelfEscapeBuff.ManaCost, 18.0
Mosse.InstantSelfEscapeBuff.VisualEffectSizeScale, 3.0
Mosse.InstantSelfEscapeBuff.DissolveAmount, 0.5
Mosse.InstantSelfEscapeBuff.DissolveDuration, 1.0	; Smooth in and out duration
Mosse.InstantSelfEscapeBuff.Talent.ReducedIncomingDamage.DamageMultiplier, 0.80
Mosse.HealingTotem.Cooldown, 60.0
Mosse.HealingTotem.MaxCharges, 2.0
Mosse.HealingTotem.LifeTime, 14.0
Mosse.HealingTotem.HealRadius, 4000
Mosse.HealingTotem.ManaCost, 79.0
Mosse.HealingTotem.Heal.IntellectCoefficient, 8.58
Mosse.HealingTotem.Heal.Spread, 0.2
Mosse.HealingTotem.Heal.HealPeriod, 2.0 ; heals every x time 
Mosse.HealingTotem.LowestPossibleHealScale, 0.32	; Based on the old value
Mosse.HealingTotem.BurstHealReduceExponentialPerTick, 0.85	; old
Mosse.ExplosiveMinion.AbilityMaxRange, 3000.0
Mosse.ExplosiveMinion.GrowthDuration, 3.0
Mosse.ExplosiveMinion.IntellectCoefficient, 2.175
Mosse.ExplosiveMinion.Radius, 700.0
Mosse.ExplosiveMinion.TargetCountDamageScalingThreshold, 8.0
Mosse.ExplosiveMinion.LifeTime, 60.0
Mosse.ExplosiveMinion.MaxDistanceFromMosse, 6000.0
Mosse.ExplosiveMinion.SendOutDelayBetweenMinion, 0.1
Mosse.ExplosiveMinion.Talent.IncreasedDamage.DamageMultiplier, 1.20
Mosse.ExplosiveMinion.Talent.AllyTargetHeal.MaxNumOfMinionsToAlly, 5.0
Mosse.ExplosiveMinion.Talent.AllyTargetHeal.Heal.IntellectCoefficient, 3.08
Mosse.Talent.ReducedIncomingAoeDamage.AdditionalReduction, 0.10
Mosse.Talent.ReducedIncomingMagicDamage.AdditionalReduction, 0.90
Mosse.Talent.IncreasedMaxMana.MaxManaMultiplier, 1.1
Mosse.Talent.IncreasedMovementSpeed.SpeedMultiplier, 1.2
Mosse.Talent.TargetAbsorb.Duration, 15.0
Mosse.Talent.TargetAbsorb.IntellectCoefficient, 34.10
Mosse.Talent.TargetAbsorb.AbsorbDamageMitigation, 0.80
Mosse.Empowerment.BaseChargeupDuration, 2.5 ; OLD------------------------------------------
Mosse.Empowerment.Level1ChargeupThreshold, 0.25
Mosse.Empowerment.Level2ChargeupThreshold, 0.50
Mosse.Empowerment.Level3ChargeupThreshold, 0.75
Mosse.Expertise.ExpertiseHotIncrease.BaseIncrease, 1.04
Mosse.Expertise.ExpertiseHotIncrease.ExpertiseScaler, 0.01	; 0.01 means that 1% of expertise gives 1 * 0.01 + BaseIncrease in extra HoT healing. 2% gives 2 * 0.01 + BaseIncrease and so on
Mosse.Passive.ExpertiseBuff.HealthLimit, 0.7
Mosse.Passive.ExpertiseBuff.ExpertiseIncrease, 0.05
Mosse.Passive.IncreasedMoveSpeed, 1.1
Mosse.Passive.IncreasedSpiritGenerationDamage.Scale, 1.0	; 1.0 is equal to a 0% increase 
Mosse.Passive.IncreasedSpiritGenerationHeal.Scale, 1.5		; 1.5 is equal to a 50% increase 
Mosse.ChargeUpFrontalCone.MainIntellectCoefficient, 2.0
Mosse.ChargeUpFrontalCone.SecondaryIntellectCoefficient, 1.0
Mosse.ChargeUpFrontalCone.Spread, 0.4
Mosse.ChargeUpFrontalCone.DotIntellectCoefficient, 1.75
Mosse.ChargeUpFrontalCone.DotSpread, 0.4
Mosse.ChargeUpFrontalCone.DotTickInterval, 1.0
Mosse.ChargeUpFrontalCone.Level1DotDuration, 20.0
Mosse.ChargeUpFrontalCone.Level2DotDuration, 15.0
Mosse.ChargeUpFrontalCone.DelayBetweenHits, 0.5
Mosse.ChargeUpFrontalCone.MaxRange, 600.0
Mosse.ChargeUpFrontalCone.ConeAngle, 90.0
Mosse.ChargeUpFrontalCone.NumOfTargetsThreshold, 8
Mosse.ChargeUpFrontalCone.ChargeDuration, 8.0
Mosse.ChargeUpFrontalCone.Cooldown, 40.0
Mosse.ChargeUpFrontalCone.ManaGainPercentagePerTarget, 0.05
Mosse.ChargeUpFrontalCone.ManaCost, 5.0
Mosse.ChargeUpFrontalCone.DodgeChance, 0.5
Mosse.ChargeUpFrontalCone.Avoidance, 0.2
Mosse.AoeKnockUp.KnockUpDuration, 1.0
Mosse.AoeKnockUp.MaxHeight, 200
Mosse.AoeKnockUp.Radius, 300
Mosse.AoeKnockUp.Cooldown, 60.0
Mosse.AoeKnockUp.ManaCost, 5.0
Mosse.StationaryImmunityHot.Cooldown, 300.0
Mosse.StationaryImmunityHot.Duration, 10.0
Mosse.StationaryImmunityHot.Heal.PercentagePerTick, 0.1
Mosse.StationaryImmunityHot.Heal.TickRate, 1.0
Mosse.StationaryImmunityHot.ManaCost, 5.0
Mosse.ChargeUpAoeHealAndHot.Heal.IntellectCoefficient, 4.5
Mosse.ChargeUpAoeHealAndHot.Heal.Spread, 0.4
Mosse.ChargeUpAoeHealAndHot.Hot.Level1IntellectCoefficient, 2.0
Mosse.ChargeUpAoeHealAndHot.Hot.Level2IntellectCoefficient, 2.2
Mosse.ChargeUpAoeHealAndHot.Hot.Level3IntellectCoefficient, 2.45
Mosse.ChargeUpAoeHealAndHot.Hot.Spread, 0.4
Mosse.ChargeUpAoeHealAndHot.Hot.Duration, 20.1
Mosse.ChargeUpAoeHealAndHot.Hot.TickInterval, 1.0
Mosse.ChargeUpAoeHealAndHot.Radius, 850.0
Mosse.ChargeUpAoeHealAndHot.Cooldown, 10.0
Mosse.ChargeUpAoeHealAndHot.ManaCost, 20.0
Mosse.ChanneledFrontalHealCylinder.IntellectCoefficient, 8.0
Mosse.ChanneledFrontalHealCylinder.Spread, 0.4
Mosse.ChanneledFrontalHealCylinder.Range, 1000.0
Mosse.ChanneledFrontalHealCylinder.Radius, 90.0
Mosse.ChanneledFrontalHealCylinder.TickInterval, 1.0
Mosse.ChanneledFrontalHealCylinder.ManaBaseLoss, 0.05 ; Percentage of max mana
Mosse.ChanneledFrontalHealCylinder.ManaLossMultiplier, 2 ; How much the ManaBaseLoss should be multiplied with each tick
Mosse.ChanneledFrontalHealCylinder.Cooldown, 5
Mosse.ChanneledFrontalHealCylinder.NumOfTargetsThreshold, 1
Mosse.ChargeUpAoeDispel.MaxRange, 1000
Mosse.ChargeUpAoeDispel.ConeAngle, 45
Mosse.ChargeUpAoeDispel.Level1AmountOfCharacters, 2
Mosse.ChargeUpAoeDispel.Level2AmountOfCharacters, 3
Mosse.ChargeUpAoeDispel.Level3AmountOfCharacters, 5
Mosse.ChargeUpAoeDispel.BaseCooldown, 10
Mosse.ChargeUpAoeDispel.Level2AdditionalCooldown, 1.5	; Cooldown increase
Mosse.ChargeUpAoeDispel.Level3AdditionalCooldown, 2.0 	; Cooldown increase
Mosse.ChargeUpAoeDispel.ManaCost, 15
Mosse.ChanneledHotPlacement.Heal.IntellectCoefficient, 2.0
Mosse.ChanneledHotPlacement.Heal.Spread, 0.4
Mosse.ChanneledHotPlacement.Hot.IntellectCoefficient, 0.3
Mosse.ChanneledHotPlacement.Hot.Spread, 0.4
Mosse.ChanneledHotPlacement.Hot.TickInterval, 1.5
Mosse.ChanneledHotPlacement.Hot.Duration, 9.1
Mosse.ChanneledHotPlacement.Duration, 5
Mosse.ChanneledHotPlacement.MinDistance, 50 ; Closest distance that a mushroom can be placed towards Mosse
Mosse.ChanneledHotPlacement.MaxDistance, 100 ; Farthest distance that a mushroom can be placed away from Mosse
Mosse.ChanneledHotPlacement.ForbiddenPlacementAngle, 90 ; This is the angle of the cone in front of Mosse where no mushrooms will be placed to make sure that Mosse will never run into one on accident
Mosse.ChanneledHotPlacement.MoveSpeed, 1.25
Mosse.ChanneledHotPlacement.SpiritPointCost, 0	; OLD
Mosse.ChanneledHotPlacement.ManaCost, 5
Mosse.ChanneledHotPlacement.MushroomLifeTime, 30.0
Mosse.ChanneledHotPlacement.MushroomActivationDelay, 0.5 ; The time it takes until the mushrooms can be soaked from after they have spawned
Mosse.ChanneledHotPlacement.FurthestSpawnDistanceFromTarget, 50.0	; Smallest distance is the radius of the target's hit volume which means that furthest is HitVolume + FurthestSpawnDistanceFromTarget
Mosse.ChargeUpLeapAoeHealTrail.Hot.IntellectCoefficient, 1.9
Mosse.ChargeUpLeapAoeHealTrail.Hot.Spread, 0.4
Mosse.ChargeUpLeapAoeHealTrail.Hot.TickInterval, 0.5
Mosse.ChargeUpLeapAoeHealTrail.Level1.Distance, 500
Mosse.ChargeUpLeapAoeHealTrail.Level2.Distance, 1000
Mosse.ChargeUpLeapAoeHealTrail.Level3.Distance, 2000
Mosse.ChargeUpLeapAoeHealTrail.LeapHeight, 300.0
Mosse.ChargeUpLeapAoeHealTrail.LeapDuration, 1.0
Mosse.ChargeUpLeapAoeHealTrail.TrailDuration, 20.0
Mosse.ChargeUpLeapAoeHealTrail.TrailWidth, 500
Mosse.ChargeUpLeapAoeHealTrail.ExpertiseBonus, 0.15
Mosse.ChargeUpLeapAoeHealTrail.Cooldown, 45.0
Mosse.ChargeUpLeapAoeHealTrail.ReturnTimer, 5.0	; The duration that the player has to be able to teleport back to the start position
Mosse.ChargeUpLeapAoeHealTrail.ManaCost, 10.0
Mosse.AoeHot.Duration, 15
Mosse.AoeHot.Radius, 400.0
Mosse.AoeHot.Hot.FirstDelay, 0.5	; The time until the first HoT stack is applied
Mosse.AoeHot.Hot.SecondDelay, 3.0	; The time until the second HoT stack is applied / or heal
Mosse.AoeHot.Hot.MaxStacks, 2.0
Mosse.AoeHot.Hot.IntellectCoefficient, 1.0
Mosse.AoeHot.Hot.Spread, 0.4
Mosse.AoeHot.Hot.Duration, 15.0
Mosse.AoeHot.Hot.TickInterval, 1.3	; For now I added a 0.3 extra delay so that the heal and the hot numbers wont show at the same time
Mosse.AoeHot.Heal.IntellectCoefficient, 2.0
Mosse.AoeHot.Heal.Spread, 0.4
Mosse.AoeHot.Cooldown, 35.0
Mosse.AoeHot.ManaCost, 10.0
Mosse.ForwardLeapHealSoak.LeapDuration, 1.0
Mosse.ForwardLeapHealSoak.LeapHeight, 300.0
Mosse.ForwardLeapHealSoak.MaxRange, 3000.0
Mosse.ForwardLeapHealSoak.MaxRangeToTarget, 500.0	; What is the longest distance the target can run from its original position before not getting any healing
Mosse.ForwardLeapHealSoak.Cooldown, 10
Mosse.ForwardLeapHealSoak.ManaCost, 10
Mosse.ForwardLeapHealSoak.FractionOfCooldownToReduceAtSoak, 0.7
Mosse.ActiveAoeSuperBuff.Duration, 20.0
Mosse.ActiveAoeSuperBuff.Radius, 1500.0
Mosse.ActiveAoeSuperBuff.SelfBuff.ExpertiseIncrease, 0.2
Mosse.ActiveAoeSuperBuff.SelfBuff.ChargeManaCostScaler, 0.5
Mosse.ActiveAoeSuperBuff.SelfBuff.HotDurationScaler, 1.25	; 1.25 means 25% increased duration
Mosse.ActiveAoeSuperBuff.Hot.IntellectCoefficient, 2.0
Mosse.ActiveAoeSuperBuff.Hot.Spread, 0.4
Mosse.ActiveAoeSuperBuff.Hot.TickInterval, 1.5
Mosse.ActiveAoeSuperBuff.SpiritCost, 100.0
Brimborn.Expertise.MinDistance, 100
Brimborn.Expertise.MaxDistance, 4000
Brimborn.Expertise.BaseMaxIncrease, 0.1			; 0.1 is a maximal of 10% damage increase depending on the distance
Brimborn.Expertise.ExtraExpertiseDamage, 0.005	; this is how much the BaseMaxIncrease will increase per Expertise percentage
Brimborn.Passive.DamageIncreasePerDotStack, 0.005	; Currently not in use
Brimborn.Passive.DotAbsorbShield.Duration, 5.0
Brimborn.Passive.DotAbsorbShield.NumOfStacksActivation, 10.0
Brimborn.Passive.DotAbsorbShield.MaxHealthPercentage, 0.1
Brimborn.Passive.RangedCastedDotStackIncreaserProc.ProcChance, 0.04
Brimborn.MeleeAutoAttack.MaxRange, 350
Brimborn.MeleeAutoAttack.IntellectCoefficient, 1.1
Brimborn.MeleeAutoAttack.Spread, 0.0
Brimborn.RangedInstantDot.MaxRange, 4000
Brimborn.RangedInstantDot.Damage.IntellectCoefficient, 0.3
Brimborn.RangedInstantDot.Damage.Spread, 0.0
Brimborn.RangedInstantDot.Dot.IntellectCoefficient, 0.05
Brimborn.RangedInstantDot.Dot.Spread, 0.0
Brimborn.RangedInstantDot.Dot.Duration, 18
Brimborn.RangedInstantDot.Dot.TickInterval, 2
Brimborn.RangedInstantDot.Dot.MaxStack, 20	; Change manually in Effect BP
Brimborn.RangedInstantDot.Dot.StackIncreaseDuration, 5.0
Brimborn.RangedInstantDot.Dot.ResourceGainPerTick, 0.005
Brimborn.RangedCastedDot.MaxRange, 4000
Brimborn.RangedCastedDot.CastTime, 2.0
Brimborn.RangedCastedDot.ResourceCost, 10
Brimborn.RangedCastedDot.Dot.IntellectCoefficient, 0.5
Brimborn.RangedCastedDot.Dot.Spread, 0.0
Brimborn.RangedCastedDot.Dot.Duration, 18
Brimborn.RangedCastedDot.Dot.TickInterval, 3
Brimborn.RangedCastedDot.Dot.MaxStack, 20	; Change manually in Effect BP
Brimborn.RangedCastedDot.Dot.StackIncreaseDuration, 2.0
Brimborn.RangedCastedDot.Dot.ResourceGainPerTick, 0.5
Brimborn.MeleeAoeDot.MaxRange, 730	; 8 yards
Brimborn.MeleeAoeDot.Damage.IntellectCoefficient, 0.3
Brimborn.MeleeAoeDot.Damage.Spread, 0.0
Brimborn.MeleeAoeDot.Dot.IntellectCoefficient, 0.2
Brimborn.MeleeAoeDot.Dot.Spread, 0.0
Brimborn.MeleeAoeDot.Dot.Duration, 20
Brimborn.MeleeAoeDot.Dot.TickInterval, 3
Brimborn.MeleeAoeDot.Dot.MaxStack, 20	; Change manually in Effect BP
Brimborn.MeleeAoeDot.Dot.StackIncreaseDuration, 3.0
Brimborn.MeleeAoeDot.Dot.ResourceGainPerTick, 0.2
Brimborn.MeleeAoeDot.ResourcePerTarget, 2
Brimborn.MeleeAoeDot.Cooldown, 10
Brimborn.MeleeHighDamage.MaxRange, 350
Brimborn.MeleeHighDamage.Damage.IntellectCoefficient, 2.6
Brimborn.MeleeHighDamage.Damage.Spread, 0.0
Brimborn.MeleeHighDamage.ResourceGain, 20
Brimborn.MeleeHighDamage.Cooldown, 20
Brimborn.MeleeHighDamage.CritToDoTStacks, 3
Brimborn.RangedCastedDotStackIncreaser.MaxRange, 4000
Brimborn.RangedCastedDotStackIncreaser.CastTime, 2.0
Brimborn.RangedCastedDotStackIncreaser.Dot.IntellectCoefficient, 0.2
Brimborn.RangedCastedDotStackIncreaser.Dot.Spread, 0.0
Brimborn.RangedCastedDotStackIncreaser.Dot.Duration, 2.0
Brimborn.RangedCastedDotStackIncreaser.Dot.TickInterval, 1
Brimborn.RangedCastedDotStackIncreaser.ResourceGain, 5
Brimborn.RangedCastedDotStackIncreaser.DotDurationIncrease, 2.0
Brimborn.RangedCastedDotStackIncreaser.ProcChance, 0.1					; Proc for CastedAoeDotStacksToDamage
Brimborn.RangedCastedDotStackIncreaser.ProcResourceCostReduction, 0.5	; Proc for CastedAoeDotStacksToDamage
Brimborn.CastedAoeDotStacksToDamage.MaxRange, 4000
Brimborn.CastedAoeDotStacksToDamage.CastTime, 2.0
Brimborn.CastedAoeDotStacksToDamage.IntellectCoefficientPerStack, 0.3
Brimborn.CastedAoeDotStacksToDamage.MaxStacksToConsume, 5
Brimborn.CastedAoeDotStacksToDamage.ResourceCost, 20
Brimborn.ChargedMoveToLocation.MaxRange, 4000
Brimborn.ChargedMoveToLocation.NumOfCharges, 2	; Change manually in GE
Brimborn.ChargedMoveToLocation.Cooldown, 10.0
Brimborn.ChargedMoveToLocation.JumpHeight, 150.0
Brimborn.ChargedMoveToLocation.MovementSpeed, 6000
Brimborn.DotAndExpertiseBuff.MaxCharges, 20
Brimborn.DotAndExpertiseBuff.Duration, 20.0
Brimborn.DotAndExpertiseBuff.SpiritCost, 100
Brimborn.DotAndExpertiseBuff.StackIncreaseDurationScaler, 1.5
Brimborn.RangedStun.MaxRange, 4000.0
Brimborn.RangedStun.Cooldown, 40.0
Brimborn.RangedStun.StunDuration, 3.0
Brimborn.MeleeInterrupt.MaxRange, 500.0
Brimborn.MeleeInterrupt.Cooldown, 40.0
Brimborn.ChargedForwardDash.Distance, 1000.0
Brimborn.ChargedForwardDash.DashDuration, 0.2
Brimborn.ChargedForwardDash.MaxCharges, 2.0
Brimborn.ChargedForwardDash.ChargeTime, 30.0
Brimborn.SelfDefenceBuff.Duration, 12.0
Brimborn.SelfDefenceBuff.Cooldown, 90.0
Brimborn.SelfDefenceBuff.IncomingDamageScaler, 0.8
Racket.MeleeRange, 400.0
Racket.MaxDrumDistance, 10000.0
Racket.AbsorbBuff.Duration, 12.0
Racket.AutoAttack.StrengthDamageCoefficient, 1.0
Racket.AutoAttack.Spread, 0.4
Racket.AutoAttack.Cooldown, 1.5
Racket.AutoAttack.AbsorbBuff.StrengthAbsorbFactor, 3.0
Racket.MoveSpeedSelfBuff.NumCharges, 2.0
Racket.MoveSpeedSelfBuff.RechargeTime, 30.0
Racket.MoveSpeedSelfBuff.MoveSpeedScaler, 1.2
Racket.MoveSpeedSelfBuff.Duration, 4.0
Racket.MoveSpeedSelfBuff.AbsorbBuff.StrengthAbsorbFactor, 3.0
Racket.MeleeAoeCone.StrengthDamageCoefficient, 1.2
Racket.MeleeAoeCone.Spread, 0.4
Racket.MeleeAoeCone.Range, 1000.0
Racket.MeleeAoeCone.AbsorbBuff.StrengthAbsorbFactor, 3.0
Racket.SingleTargetHeavyMelee.StrengthDamageCoefficient, 3.2
Racket.SingleTargetHeavyMelee.Spread, 0.4
Racket.SingleTargetHeavyMelee.Cooldown, 6.0
Racket.SingleTargetHeavyMelee.AbsorbBuff.StrengthAbsorbFactor, 3.0
Racket.MeleeAoeConeAndStun.StrengthDamageCoefficient, 1.4
Racket.MeleeAoeConeAndStun.Spread, 0.4
Racket.MeleeAoeConeAndStun.Range, 1500.0
Racket.MeleeAoeConeAndStun.StunDuration, 2.0
Racket.MeleeAoeConeAndStun.Cooldown, 30.0
Racket.MeleeAoeConeAndStun.AbsorbBuff.StrengthAbsorbFactor, 3.0
Racket.ProjectileKnockDown.Range, 2000.0
Racket.ProjectileKnockDown.StrengthDamageCoefficient, 3.5
Racket.ProjectileKnockDown.Spread, 0.4
Racket.ProjectileKnockDown.KnockDownDuration, 2.0
Racket.ProjectileKnockDown.Cooldown, 12.0
Racket.ProjectileKnockDown.ProjectileSpawn.AbsorbBuff.StrengthAbsorbFactor, 3.0
Racket.ProjectileKnockDown.ProjectileHit.AbsorbBuff.StrengthAbsorbFactor, 3.0
Racket.PlantedDrum.AoeRadius, 1000.0
Racket.PlantedDrum.AoeDuration, 9.0
Racket.PlantedDrum.TargetPullStrength, 1000.0 ??
Racket.PlantedDrum.Cooldown, 30.0
Racket.PlantedDrum.ForwardOffset, 100.0
Racket.PlantedDrum.SnappingDistance, 400.0
Racket.ChanneledSpinAttack.NumCharges, 2.0
Racket.ChanneledSpinAttack.RechargeTime, 30.0
Racket.ChanneledSpinAttack.StrengthDamageCoefficient, 2.0
Racket.ChanneledSpinAttack.Spread, 0.4
Racket.ChanneledSpinAttack.ChannelingDuration, 1.0
Racket.ChanneledSpinAttack.ChannelingTickInterval, 0.5
Racket.ChanneledSpinAttack.Range, 300.0
Racket.ChanneledSpinAttack.AbsorbBuff.StrengthAbsorbFactor, 3.0
Racket.SingleTargetMeleeAndDot.StrengthDamageCoefficient, 5.4
Racket.SingleTargetMeleeAndDot.Spread, 0.4
Racket.SingleTargetMeleeAndDot.DotDuration, 8.0
Racket.SingleTargetMeleeAndDot.DotTickInterval, 2.0
Racket.SingleTargetMeleeAndDot.Cooldown, 12.0
Racket.SingleTargetMeleeAndDot.DotDamageFractionPerTick, 0.15
Racket.SingleTargetMeleeAndDot.AbsorbBuff.StrengthAbsorbFactor, 3.0
Racket.SingleTargetRangedTaunt.Duration, 3.0
Racket.SingleTargetRangedTaunt.MaxRange, 4000.0
Racket.SingleTargetRangedTaunt.Cooldown, 8.0
Racket.SingleTargetMeleeInterrupt.Cooldown, 8.0
Shared_PolymorphChickenSmall.AutoAttack.Damage.StrengthCoefficient, 1.02
Shared_PolymorphChickenSmall.AutoAttack.Cooldown, 2.10
Shared_PolymorphChickenSmall.AutoAttack.MaxRange, 400.0
UC_BossSoulKing.AutoAttack.StrengthCoefficient, 2.65
UC_BossSoulKing.AutoAttack.Spread, 0.20
UC_BossSoulKing.AutoAttack.MinCooldown, 3.50
UC_BossSoulKing.AutoAttack.MaxCooldown, 3.50
UC_BossSoulKing.AutoAttack.MaxRange, 500.0 
UC_BossSoulKing.TankFrontalConeAOE.StrengthCoefficient, 3.00
UC_BossSoulKing.TankFrontalConeAOE.Spread, 0.2
UC_BossSoulKing.TankFrontalConeAOE.CastingDuration, 2.00
UC_BossSoulKing.TankFrontalConeAOE.ConeRange, 700.0
UC_BossSoulKing.TankFrontalConeAOE.ConeDegree, 45.0
UC_BossSoulKing.TankFrontalConeAOE.InitialMinCooldown, 24.0
UC_BossSoulKing.TankFrontalConeAOE.InitialMaxCooldown, 24.0
UC_BossSoulKing.TankFrontalConeAOE.MinCooldown, 24.0
UC_BossSoulKing.TankFrontalConeAOE.MaxCooldown, 24.0
UC_BossSoulKing.ConeAOE.SpawnZombies.DifficultyUnlocked,0
UC_BossSoulKing.ConeAOE.StrengthCoefficient, 5.00
UC_BossSoulKing.ConeAOE.Spread, 0.2
UC_BossSoulKing.ConeAOE.CastingDuration, 2.0
UC_BossSoulKing.ConeAOE.ConeRange, 2500.0
UC_BossSoulKing.ConeAOE.ConeAngle, 90.0
UC_BossSoulKing.ConeAOE.StunDuration, 3.0
UC_BossSoulKing.ConeAOE.DestructibleMissSelfBuff.DifficultyUnlocked, 0
UC_BossSoulKing.ConeAOE.DestructibleMissSelfBuff.DamageScaleIncrease, 1.25 	; applied (stacked) each time the mummy king missed the graves when doing pathofthedead
UC_BossSoulKing.ConeAOE.InitialMinCooldown, 10.0
UC_BossSoulKing.ConeAOE.InitialMaxCooldown, 10.0
UC_BossSoulKing.ConeAOE.MinCooldown, 20.0
UC_BossSoulKing.ConeAOE.MaxCooldown, 20.0
UC_BossSoulKing.LargeHomingProjectile.StrengthCoefficient, 1.50
UC_BossSoulKing.LargeHomingProjectile.Spread, 0.2
UC_BossSoulKing.LargeHomingProjectile.CastingDuration, 1.5
UC_BossSoulKing.LargeHomingProjectile.InitialMinCooldown, 15.0
UC_BossSoulKing.LargeHomingProjectile.InitialMaxCooldown, 15.0
UC_BossSoulKing.LargeHomingProjectile.MinCooldown, 15.0
UC_BossSoulKing.LargeHomingProjectile.MaxCooldown, 15.0
UC_BossSoulKing.LargeHomingProjectile.MaxRange, 5000.0
UC_BossSoulKing.LargeSpewAOE.IntellectCoefficient, 5.00
UC_BossSoulKing.LargeSpewAOE.Duration, 0.1
UC_BossSoulKing.LargeSpewAOE.Period, 0.515
UC_BossSoulKing.LargeSpewAOE.Radius, 6000
UC_BossSoulKing.LargeSpewAOE.CastingDuration, 0.1
UC_BossSoulKing.LargeSpewAOE.CooldownMin, 600.0 ; Unlocked when boss is at 50% health so it has no initial cooldown
UC_BossSoulKing.LargeSpewAOE.CooldownMax, 600.0
UC_BossSoulKing.LargeSpewAOE.ChannelingDuration, 0.1
UC_BossSoulKing.LargeSpewAOE.ChannelingTickInterval, 0.5
UC_BossSoulKing.LargeSpewAOE.DifficultyUpgrade.DifficultyUnlocked, 25
UC_BossSoulKing.LargeSpewAOE.DifficultyUpgrade.CastTime, 0.1
UC_BossSoulKing.LargeSpewAOE.DebuffMovementSpeedReduction, 0.5
UC_BossSoulKing.LargeSpewAOE.UnlockedAtHealthPercentage, 0.001
UC_BossSoulKing.Incarcerate.UnlockedAtHealthPercentage, 0.75
UC_BossSoulKing.Incarcerate.CastingDuration, 2.0
UC_BossSoulKing.Incarcerate.DifficultyUnlocked, 0.0
UC_BossSoulKing.Incarcerate.MinCooldown, 60.0 ; Unlocked when boss is at 75% health so it has no initial cooldown
UC_BossSoulKing.Incarcerate.MaxCooldown, 60.0
UC_BossSoulKing.Incarcerate.CoffinInteract.CastingDuration, 1.5
UC_BossSoulKing.Incarcerate.CoffinInteract.InteractionRadius, 150.0
UC_BossSoulKing.SingleRoot.UnlockedAtHealthPercentage, 0.75
UC_BossSoulKing.SingleRoot.CastingDuration, 3.0
UC_BossSoulKing.SingleRoot.Duration, 6.0
UC_BossSoulKing.SingleRoot.DifficultyUnlocked, 0.0
UC_BossSoulKing.SingleRoot.MinCooldown, 60.0 ; Unlocked when boss is at 75% health so it has no initial cooldown
UC_BossSoulKing.SingleRoot.MaxCooldown, 60.0
UC_BossSoulKing.PassiveAOEPools.SpawnHealthThreshold, 0.33 ; 33% of max health lost before spawning the pool \
UC_BossSoulKing.PassiveAOEPools.SpawnTargetRadius, 5000 ; Distance it finds a random enemy to spawn under
UC_BossSoulKing.PassiveAOEPools.Pool.Radius, 700.0
UC_BossSoulKing.PassiveAOEPools.Pool.LifeSpan, 60.0 ; Seconds the pool remains on the ground
UC_BossSoulKing.PassiveAOEPools.Pool.IntellectCoefficientPerTick, 0.40
UC_BossSoulKing.PassiveAOEPools.Pool.Spread, 0.2
UC_BossSoulKing.PassiveAOEPools.Pool.Period, 1.5
UC_BossSoulKing.PassiveAOEPools.Pool.DamageUpgrage.DifficultyUnlocked, 0.0
UC_BossSoulKing.PassiveAOEPools.Pool.DamageUpgrage.DamageMultiplier, 2.0 
